1	23268
2	22180
3	20737
4	22386
5	22583
6	22217
7	21607
8	22488
9	22701
10	22218
11	29063
12	24969
13	23844
14	25437
15	25201
16	24964
17	25318
18	26169
19	27847
20	26799
21	29677
22	28399
23	29324
24	29363
25	30707
26	32052
27	31429
28	33101
29	34920
30	34886
31	37628
32	37050
33	38905
34	39960
35	40737
36	42481
37	42117
38	44658
39	44792
40	46079
41	45850
42	46467
43	46627
44	47020
45	45199
46	44548
47	42148
48	41110
49	38922
50	36219
51	34896
52	33738
53	32278
54	31259
55	30928
56	29591
57	29111
58	29032
59	27992
60	27004
61	26640
62	25663
63	26161
64	26464
65	25291
66	25236
67	25187
68	25111
69	25901
70	26530
71	26124
72	25957
73	27181
74	29391
75	28445
76	30070
77	31234
78	32218
79	34269
80	34918
81	38314
82	39299
83	41806
84	44117
85	43078
86	45926
87	45331
88	45726
89	44652
90	45316
91	43685
92	43905
93	43647
94	42554
95	41665
96	41163
97	39470
98	38759
99	38147
100	37193
101	36685
102	36714
103	35528
104	34618
105	33752
106	33216
107	32488
108	32655
109	31212
110	32214
111	30422
112	30096
113	29326
114	29775
115	30005
116	29256
117	28978
118	29542
119	28396
120	29294
121	27345
122	26604
123	25829
124	27274
125	26014
126	26661
127	26371
128	26507
129	25698
130	25804
131	24623
132	24651
133	24561
134	25302
135	24330
136	24529
137	24928
138	25265
139	23780
140	24084
141	24026
142	25414
143	24986
144	25856
145	24709
146	24790
147	24213
148	24895
149	24394
150	25198
151	24665
152	25142
153	24844
154	26167
155	25307
156	25108
157	25724
158	26051
159	26371
160	26443
161	27346
162	26761
163	27193
164	28185
165	27656
166	28146
167	28646
168	28579
169	28748
170	29310
171	28764
172	29873
173	30032
174	29879
175	30629
176	31673
177	31943
178	32063
179	30865
180	32800
181	33749
182	34377
183	33963
184	35109
185	35284
186	36108
187	35468
188	36880
189	38058
190	37509
191	39089
192	38802
193	39793
194	41004
195	40876
196	41241
197	40780
198	42900
199	42919
200	43968
201	44769
202	43441
203	45841
204	45025
205	46159
206	46349
207	46489
208	48288
209	48934
210	49368
211	48933
212	49598
213	50077
214	49629
215	50665
216	51532
217	51563
218	51494
219	51616
220	52563
221	51614
222	51816
223	51969
224	51304
225	51257
226	51240
227	50962
228	50109
229	50160
230	49972
231	48202
232	46585
233	48360
234	46940
235	46384
236	46013
237	43860
238	45142
239	43271
240	43383
241	43108
242	42030
243	41018
244	40430
245	40477
246	39553
247	38254
248	38209
249	36918
250	37673
251	35471
252	36019
253	35642
254	35152
255	34370
256	35559
257	34298
258	34457
259	32589
260	33352
261	32514
262	32506
263	33105
264	31680
265	31828
266	31668
267	31192
268	30794
269	30754
270	31010
271	30541
272	30094
273	29809
274	30680
275	29891
276	29507
277	29905
278	30227
279	30321
280	30252
281	29551
282	29874
283	29509
284	30412
285	29566
286	30790
287	28659
288	29179
289	30269
290	29332
291	29599
292	29666
293	30142
294	30785
295	30017
296	30667
297	29165
298	31015
299	29150
300	29797
301	30181
302	30128
303	30701
304	30238
305	30752
306	30393
307	30385
308	30525
309	30740
310	31120
