1	31322
2	30994
3	28082
4	29954
5	30465
6	30516
7	29242
8	29844
9	29196
10	29832
11	39123
12	32052
13	33270
14	34149
15	34178
16	35406
17	35315
18	37486
19	36926
20	37471
21	40217
22	38825
23	40250
24	41491
25	42160
26	45767
27	45044
28	47808
29	46909
30	48961
31	50376
32	49477
33	50595
34	51049
35	52682
36	54773
37	55822
38	57281
39	56669
40	56867
41	54229
42	53382
43	51441
44	49501
45	46773
46	44327
47	41725
48	41120
49	39550
50	37859
51	35288
52	34752
53	35187
54	33155
55	32694
56	31864
57	30776
58	30740
59	30285
60	29598
61	28784
62	29294
63	28996
64	28663
65	28403
66	28776
67	28279
68	28352
69	28888
70	28387
71	28885
72	28079
73	29193
74	29926
75	29226
76	30493
77	30186
78	32427
79	32728
80	34299
81	35357
82	37608
83	39371
84	42791
85	44808
86	46469
87	48432
88	52331
89	51980
90	53126
91	55277
92	55270
93	54868
94	53477
95	53302
96	53160
97	51939
98	50989
99	50923
100	49611
101	50069
102	47939
103	47382
104	47911
105	48181
106	47600
107	46141
108	45542
109	44264
110	43709
111	42606
112	41852
113	40888
114	40484
115	40320
116	39919
117	39128
118	38973
119	38873
120	37994
121	37273
122	37696
123	37430
124	37150
125	36263
126	36092
127	35955
128	35513
129	35799
130	34812
131	35759
132	34527
133	33014
134	34572
135	32544
136	32953
137	33267
138	31865
139	32700
140	31457
141	33330
142	33046
143	32198
144	34269
145	33293
146	33795
147	33336
148	33267
149	34165
150	33944
151	34646
152	34573
153	34731
154	35105
155	35457
156	36365
157	35746
158	36328
159	37243
160	37199
161	36860
162	38068
163	37848
164	37418
165	37958
166	38275
167	39324
168	39298
169	40065
170	39831
171	40241
172	42355
173	42335
174	42788
175	43232
176	45534
177	44251
178	46096
179	45297
180	46980
181	47192
182	47943
183	48179
184	47637
185	47448
186	48642
187	48249
188	49366
189	49604
190	51169
191	50515
192	51546
193	52190
194	53600
195	54090
196	54184
197	54766
198	55790
199	56704
200	58377
201	57256
202	59058
203	60269
204	59946
205	61014
206	61817
207	61188
208	62137
209	61494
210	61805
211	60519
212	60907
213	61074
214	59684
215	59480
216	59848
217	59703
218	58633
219	57954
220	57011
221	54988
222	55527
223	54769
224	53227
225	52584
226	52299
227	50889
228	49642
229	48215
230	48691
231	47513
232	46714
233	45352
234	44992
235	43778
236	43881
237	43638
238	42610
239	41330
240	41172
241	40825
242	40851
243	39692
244	39315
245	37775
246	39377
247	36970
248	37030
249	36652
250	37419
251	36093
252	36319
253	36058
254	35604
255	35455
256	34876
257	33766
258	34386
259	33940
260	33767
261	34076
262	33610
263	33244
264	33654
265	33684
266	32643
267	31661
268	32107
269	32160
270	32382
271	32765
272	32006
273	31419
274	32117
275	32202
276	31862
277	31181
278	31874
279	31286
280	30742
281	32493
282	31742
283	31220
284	31275
285	31608
286	32116
287	30247
288	31904
289	30830
290	31705
291	32248
292	31149
293	31937
294	31946
295	32335
296	32194
297	30866
298	32071
299	30809
300	32240
301	32616
302	32380
303	32737
304	33032
305	32935
306	32498
307	32333
308	32770
309	33105
310	33844
311	34208
312	32979
313	32431
314	33570
315	33321
316	33837
317	33180
318	34180
319	33423
320	34278
321	34049
322	33570
323	34306
324	35119
325	34286
326	34754
327	33872
328	35679
329	34154
330	35726
331	34270
332	35250
333	35245
334	35352
335	34697
336	35948
337	36158
338	36213
339	35348
340	36557
341	35842
342	36788
343	37577
344	37135
345	37671
346	38072
347	37293
348	37846
349	37934
350	39381
351	39054
352	40732
353	40975
354	41373
355	40925
356	41311
