1	19517
2	20424
3	18333
4	19829
5	20711
6	20587
7	20068
8	19535
9	20991
10	21024
11	25771
12	22162
13	21496
14	22440
15	22053
16	22716
17	22387
18	21645
19	22411
20	22582
21	23878
22	22014
23	22738
24	24248
25	23703
26	24357
27	24426
28	24733
29	25229
30	24568
31	25477
32	24754
33	25299
34	25927
35	25437
36	27114
37	27278
38	27041
39	28550
40	29229
41	29802
42	30214
43	30997
44	31658
45	33210
46	34244
47	36277
48	36973
49	39476
50	41096
51	42831
52	46001
53	48812
54	51471
55	54994
56	57201
57	60774
58	63131
59	64410
60	66554
61	68578
62	69588
63	72389
64	71186
65	71502
66	70458
67	70204
68	67925
69	65903
70	63775
71	64426
72	58963
73	58518
74	54840
75	51748
76	49701
77	46666
78	43490
79	41567
80	39686
81	38550
82	37089
83	34860
84	34346
85	33022
86	32170
87	32002
88	30793
89	30360
90	30207
91	29123
92	29639
93	28373
94	28597
95	27616
96	26815
97	26698
98	26779
99	25577
100	25304
101	24563
102	24182
103	23971
104	24394
105	23401
106	23630
107	23300
108	23275
109	23539
110	23716
111	22864
112	22746
113	22248
114	22437
115	22941
116	22164
117	22407
118	21602
119	21778
120	22267
121	22001
122	21747
123	22637
124	21631
125	22097
126	21917
127	22232
128	21998
129	22274
130	22851
131	22703
132	22280
133	23072
134	22149
135	22827
136	22106
137	22781
138	22062
139	22447
140	22740
141	22915
142	22411
143	22896
144	22835
145	23732
146	22433
147	22909
148	22383
149	22900
150	22984
151	22805
152	22785
153	22950
154	22520
155	22182
156	22167
157	22273
158	23510
159	23228
160	22813
161	23455
162	23515
163	23207
164	23004
165	23870
166	23812
167	23320
168	22586
169	23926
170	23985
171	24276
172	23672
173	24197
174	23695
175	24397
176	23421
177	25273
178	23470
179	25049
180	25136
181	25218
182	24181
183	25292
184	24965
185	25520
186	24348
187	24926
188	24694
189	25314
190	25516
191	24822
192	24676
193	24800
194	24981
195	25554
196	24957
197	25728
198	25812
199	26017
200	26308
201	26304
202	26301
203	26327
204	26781
205	27072
206	26995
207	26661
208	26943
209	27630
210	27165
211	27159
212	28724
213	28964
214	27973
215	29127
216	29158
217	29243
218	29033
219	28965
220	29332
221	30018
222	30364
223	30972
224	31116
225	30918
226	32152
227	31463
228	31843
229	32121
230	32208
231	33421
232	33220
233	33815
234	33967
235	33690
236	35335
237	35670
238	34974
239	35426
240	37116
241	36914
242	37675
243	38279
244	37777
245	38551
246	40093
247	38706
248	39483
249	40398
250	41960
251	40234
252	42134
253	43177
254	44345
255	42876
