1	20316
2	19385
3	19040
4	19776
5	20362
6	20131
7	19985
8	20776
9	19949
10	19491
11	25970
12	22153
13	21280
14	22792
15	21873
16	22188
17	21351
18	22473
19	22533
20	21325
21	24161
22	22546
23	23405
24	24013
25	23541
26	24847
27	24669
28	25172
29	24734
30	26172
31	25602
32	25406
33	26205
34	26838
35	26627
36	28188
37	27739
38	29232
39	29087
40	29845
41	31099
42	32648
43	31733
44	34189
45	34269
46	36522
47	37020
48	39990
49	42538
50	44074
51	47184
52	49659
53	53170
54	56002
55	57038
56	60296
57	61077
58	63183
59	65543
60	67583
61	68271
62	69930
63	70063
64	71563
65	70267
66	69610
67	67631
68	68228
69	66470
70	63539
71	63151
72	61533
73	60240
74	57598
75	54092
76	52949
77	49744
78	47662
79	44331
80	43326
81	40322
82	38632
83	38173
84	35931
85	34809
86	34583
87	33382
88	32265
89	31955
90	31113
91	30814
92	30662
93	30316
94	29727
95	27983
96	28065
97	27369
98	27170
99	26900
100	26046
101	25938
102	25629
103	25090
104	23544
105	24047
106	23604
107	23962
108	22768
109	23395
110	24153
111	22955
112	23392
113	22344
114	23561
115	23520
116	21440
117	22488
118	22754
119	22248
120	22412
121	22614
122	22551
123	21671
124	22029
125	22940
126	22332
127	22671
128	22758
129	21791
130	22827
131	22199
132	22103
133	22728
134	22868
135	22866
136	21949
137	22956
138	22831
139	22357
140	22856
141	22993
142	22854
143	22700
144	23456
145	23000
146	23021
147	22235
148	22388
149	23117
150	23640
151	22643
152	23074
153	22806
154	22339
155	22494
156	22701
157	22448
158	23433
159	23492
160	23016
161	22548
162	23069
163	23467
164	22832
165	23221
166	23638
167	23556
168	22874
169	24007
170	24340
171	23652
172	24604
173	23183
174	24472
175	23910
176	24642
177	24216
178	24835
179	24937
180	25548
181	25447
182	25709
183	24954
184	25560
185	25668
186	24886
187	25155
188	25243
189	25994
190	26020
191	25970
192	26578
193	25312
194	26322
195	26061
196	26195
197	26458
198	27185
199	27254
200	26941
201	27026
202	27344
203	26598
204	27291
205	27697
206	27969
207	27934
208	29006
209	28632
210	28862
211	28496
212	29225
213	29672
214	30664
215	28978
216	30909
217	30740
218	30889
219	30708
220	30975
221	30906
222	32448
223	32085
224	32518
225	32490
226	33810
227	33951
228	33386
229	34888
230	34425
231	34893
232	35529
233	35995
234	36620
235	37035
236	38130
237	38814
238	38640
239	39226
240	39875
241	39910
242	41102
243	40680
244	42305
245	41730
246	43414
247	43218
248	43733
249	44368
250	45542
251	45382
252	47082
253	46455
254	46641
255	47208
256	49162
257	49309
258	49991
259	50883
260	49958
261	50309
262	50990
263	50089
264	51109
265	52032
266	53033
267	52246
268	53510
269	52990
270	53830
271	54523
272	54368
273	53975
274	55927
275	55615
276	55077
277	55256
278	56285
279	56374
280	54899
281	55976
282	56931
283	54746
284	56482
285	55724
286	55516
